epoch,disc_loss,disc_model_3_acc,disc_model_3_acc_1,disc_model_3_loss,gen_loss,val_disc_loss,val_disc_model_3_acc,val_disc_model_3_acc_1,val_disc_model_3_loss,val_gen_loss
20,0.39208752,0.76,0.56,0.23248273,0.20600413,0.50964650952816,0.4495199970006943,0.7875399975776672,0.22856992542743682,0.2822717138528824
21,0.3328061,0.92,0.55,0.21769536,0.26665175,0.5327795302867889,0.38805999943614006,0.9778200110197067,0.23947618407011032,0.31510091412067415
22,0.5189994,0.36,0.46,0.24840988,0.3975571,0.5566220115423203,0.3177800014913082,0.5589399975538254,0.26371050494909287,0.3030247831940651
23,0.5234684,0.05,0.87,0.12244096,0.2881479,0.5719414075613022,0.37776000002026555,0.8272199978828431,0.2585025971829891,0.30977170121669767
24,0.26310974,0.81,0.84,0.124334976,0.31737998,0.5290357204675674,0.6171600000858307,0.4971999961733818,0.2645083602666855,0.2670254961848259
25,0.4766581,0.62,0.33,0.26090127,0.23825265,0.5174895344376564,0.3415400017797947,0.8062999973297119,0.22006546175479888,0.2961585055589676
26,0.39418855,0.87,0.45,0.26537046,0.2046205,0.5313422516584396,0.6328399995565415,0.5971999992728233,0.2651693431138992,0.2708328250646591
27,0.3708955,0.9,0.45,0.22975343,0.25314137,0.5893629548549653,0.7427199991941452,0.28854000148177145,0.3185729934573174,0.274487418115139
28,0.33224756,0.88,0.66,0.19772197,0.3228358,0.5594508091211319,0.780159998178482,0.3393200015425682,0.29215274542570113,0.27480539566278456
29,0.4179038,0.27,0.92,0.109951116,0.16830014,0.5893342552185059,0.7276600008010864,0.059099999699741605,0.3100250409245491,0.2835714993476868
30,0.5392005,0.13,0.78,0.14755139,0.18622023,0.5977765069007873,0.5747399978041648,0.9435400009155274,0.28749141001701356,0.3182306480407715
31,0.3757651,0.94,0.36,0.27428004,0.34731698,0.6115540920495987,0.5220799966454506,0.944960000872612,0.29434029400348666,0.3281743639111519
32,0.31098533,0.7,0.92,0.12384565,0.0716477,0.5831141231060029,0.6141999992728233,0.13728000022470951,0.2967823228240013,0.29626038134098054
33,0.30809808,0.7,0.88,0.13090667,0.20650974,0.6306703268289566,0.6356000003814697,0.10255999987199903,0.3248655924797058,0.3113706858754158
34,0.3795321,0.47,0.9,0.12717532,0.2890107,0.6204141238927842,0.337800001680851,0.6081199974417687,0.29452651715278627,0.3273180513381958
35,0.43067068,0.37,0.86,0.17209761,0.32909638,0.6301681792736054,0.5800599982142448,0.8429199976921081,0.3076880612969399,0.3261680475473404
36,0.46660495,0.6,0.41,0.26699287,0.23747484,0.659323163151741,0.48591999715566636,0.19624000032246114,0.3257808408141136,0.33720323419570924
37,0.4445265,0.24,0.86,0.12834044,0.2664422,0.6685926800966263,0.5493799960017204,0.3660400003790855,0.3385338603258133,0.33180945432186126
38,0.53944004,0.41,0.37,0.2775873,0.18779068,0.6591663019657135,0.4038799990415573,0.6349399996995926,0.32111883187294005,0.33893218809366227
39,0.4320618,0.3,0.79,0.1505935,0.20904958,0.6690967670679092,0.6969000016450881,0.09298000001907349,0.34959958004951475,0.3254869307279587
40,0.29541755,0.76,0.87,0.12781343,0.19591017,0.6779613164663315,0.5674399982690811,0.07306000001728535,0.3527697829604149,0.33070207154750825
41,0.41949677,0.41,0.78,0.16178635,0.19203167,0.6517955857515335,0.5579599973559379,0.46815999776124956,0.32303350675106046,0.32490995615720747
42,0.35390472,0.58,0.93,0.14647694,0.232386,0.671351635813713,0.7257000013589859,0.008579999808222055,0.3534619445800781,0.3177919135689735
43,0.40145004,0.84,0.46,0.24835499,0.37591353,0.6918664419651032,0.7248400008678436,0.012519999738782645,0.37315930473804476,0.31470274287462235
44,0.45738745,0.48,0.54,0.22380452,0.2200263,0.6848364323377609,0.5954199984669686,0.08683999988436698,0.3521722581386566,0.340349497795105
45,0.41555232,0.96,0.19,0.31479043,0.3656322,0.6907424032688141,0.7590800001621246,0.00851999980956316,0.37308618742227556,0.31911270278692244
46,0.4176061,0.15,0.96,0.108812846,0.2975832,0.6911337962150573,0.6567600012421608,0.023679999597370625,0.36225725269317627,0.3339401662349701
47,0.36333036,0.53,0.88,0.14254998,0.08935158,0.6982714996337891,0.7870199983119964,0.003619999919086695,0.36445070540905,0.3322297869324684
48,0.42491204,0.21,0.92,0.12391414,0.36224422,0.6914496932029724,0.5935999990105629,0.3694600001275539,0.3449488379359245,0.34961872768402097
49,0.40196276,0.99,0.11,0.34191993,0.26148063,0.6872266247272492,0.776359998703003,0.15436000028252603,0.3483311104774475,0.3406414111852646
50,0.46539146,0.53,0.47,0.22772317,0.26423806,0.6942731025218963,0.8746599996089935,0.04789999975636602,0.3633148944377899,0.3334963338971138
51,0.33896658,0.46,0.99,0.09203188,0.29409665,0.6980011277198791,0.8407399982213974,0.27722000041604045,0.3646214367747307,0.3359053453207016
52,0.33804345,0.82,0.65,0.20249407,0.2072929,0.7123736493587494,0.7736399996280671,0.0024999999441206455,0.3743612711429596,0.33846862214803697
53,0.48321342,0.47,0.43,0.24703045,0.19012792,0.6912865786552429,0.8101799980401992,0.03705999956652522,0.35582921582460403,0.3349138887524605
54,0.24195227,0.91,0.91,0.12770437,0.26092872,0.7233063229322434,0.7137800012826919,0.0006399999856948852,0.38122946321964263,0.34255110591650006
55,0.5018298,0.03,0.99,0.11231324,0.3725014,0.7119011406898499,0.7834599968194962,0.012919999729841947,0.3717301378250122,0.3396199165582657
56,0.34134105,0.73,0.7,0.18360075,0.2786518,0.71901291680336,0.660900001168251,0.001559999965131283,0.37603938072919846,0.3431075642704964
57,0.29754862,0.89,0.63,0.18714112,0.23234327,0.7116260756254196,0.8258799961805343,0.0027599999383091925,0.3780015406012535,0.33284649723768234
58,0.28272784,0.84,0.9,0.13215175,0.2604522,0.7207728214263917,0.9233800009489059,9.999999776482581e-05,0.3814397815465927,0.33987502157688143
59,0.36471602,0.71,0.6,0.1947941,0.30493063,0.7043369802236557,0.9078000015020371,0.0003399999924004078,0.3753382332921028,0.329142392039299
60,0.4563012,0.28,0.86,0.15423933,0.27017987,0.7094077450037003,0.8719599995613098,0.0010599999763071537,0.3791042600274086,0.3311440508961678
61,0.39709812,0.4,0.86,0.15334027,0.2472157,0.7017877917289734,0.9691400077342988,0.0036999999172985555,0.372951361656189,0.3280272834300995
62,0.28606284,0.77,0.92,0.1299506,0.10795841,0.7313040910959244,0.9567800035476685,1.9999999552965164e-05,0.3893020305633545,0.34219770550727846
63,0.24933097,0.82,0.97,0.113753945,0.18686897,0.7295337574481964,0.8718600002527237,0.0005799999870359897,0.3834446540474892,0.3457684441208839
64,0.32709503,0.88,0.64,0.19661705,0.20278971,0.7300244764089584,0.9715800077915192,0.0,0.3917064927816391,0.33972921657562255
65,0.49354678,0.06,0.88,0.15080604,0.33164418,0.7259744381904603,0.918860001206398,0.00037999999150633814,0.37784893399477004,0.3493804082274437
66,0.38584352,0.61,0.66,0.19349453,0.17150886,0.7415534335374833,0.9667200064659118,0.0,0.3948175508975983,0.35049048012495043
67,0.5541043,0.66,0.14,0.36839706,0.24176319,0.7353634340763092,0.9952400045394898,0.0,0.39818726217746736,0.3381481041908264
68,0.4417597,0.31,0.77,0.17060941,0.30547395,0.7303594144582748,0.9842600109577179,1.9999999552965164e-05,0.38874795812368396,0.3417952466011047
69,0.30641505,0.76,0.83,0.149997,0.24481957,0.7426252856254577,0.9912400076389313,0.0,0.3942134165167809,0.35054664611816405
70,0.28483683,0.72,0.94,0.11819643,0.108869344,0.7414995099306106,0.9935200061798096,0.0,0.39554776340723036,0.34763976073265074
71,0.36697486,0.9,0.37,0.24640922,0.14259651,0.7415028936862945,0.9906200077533722,0.0,0.3902358446121216,0.3529542768001556
72,0.37223494,0.67,0.65,0.18761696,0.23971498,0.746087814450264,0.9907200080156326,0.0,0.3941906837821007,0.35188751661777495
73,0.35395014,0.53,0.86,0.138455,0.2352026,0.7322902294397354,0.9740200082063675,0.0,0.3949188517332077,0.3386879841685295
74,0.46462876,0.0,0.91,0.13345379,0.37586787,0.726611554980278,0.9807000116109849,1.9999999552965164e-05,0.38934532123804094,0.33803298479318616
75,0.3575793,0.76,0.69,0.1970127,0.19202743,0.7398694678544998,0.9934200059175491,0.0,0.3956689680814743,0.34310480797290804
76,0.5170901,0.13,0.69,0.2005851,0.30497935,0.7407979458570481,0.9972000026702881,0.0,0.3960990135073662,0.3440576588511467
77,0.36386275,0.75,0.61,0.20309605,0.16370134,0.743285742521286,0.9849800106287002,0.0,0.394559076488018,0.3492674724459648
78,0.43624738,0.4,0.67,0.19239672,0.25163326,0.7497213292121887,0.990980007648468,0.0,0.39922683119773866,0.3512106533050537
79,0.41454452,0.76,0.5,0.2553927,0.22799766,0.7434869859218597,0.9843000106811524,0.0,0.39289305794239043,0.34974612879753114
80,0.36297143,0.52,0.85,0.16035692,0.2452877,0.7490976903438568,0.9814200111627579,3.999999910593033e-05,0.3912021020054817,0.35803345388174057
81,0.39860237,0.78,0.38,0.24653774,0.19602995,0.7546797940731048,0.9813000108003617,7.999999821186065e-05,0.39335606330633166,0.3621357317566872
82,0.3661823,0.72,0.72,0.17982367,0.2463964,0.7536926008462906,0.9910000076293946,0.0,0.39624275970458983,0.356987362742424
83,0.29024568,0.98,0.76,0.1881038,0.062036842,0.7480369563102722,0.9874000091552735,1.9999999552965164e-05,0.39054260379076006,0.3569172459244728
84,0.40808934,0.4,0.89,0.17965963,0.2253095,0.7515595421791077,0.987000009894371,0.0003399999924004078,0.39048093163967135,0.36199457323551176
85,0.40763363,0.47,0.69,0.19507661,0.24643105,0.7515062223672867,0.9860200092792512,0.009599999785423278,0.3921711723804474,0.35990902960300447
86,0.41385442,0.79,0.4,0.25906405,0.32731038,0.7505041171312332,0.9933200061321259,3.999999910593033e-05,0.3925004875063896,0.358965282201767
87,0.38945135,0.76,0.53,0.21951838,0.21523911,0.7528132206201553,0.9954600040912628,0.00011999999731779099,0.39517211562395094,0.3590435706973076
88,0.38122362,0.98,0.21,0.26904404,0.12663528,0.7573867864608764,0.997400002360344,3.999999910593033e-05,0.3946076968312264,0.3628292773962021
89,0.34398878,0.8,0.69,0.18747726,0.24007532,0.7520812491178512,0.9974600024223328,0.00017999999597668648,0.39193036770820616,0.3616600443124771
90,0.3722812,0.88,0.51,0.22488493,0.16790888,0.7578221852779389,0.9972800025939942,3.999999910593033e-05,0.3947451981306076,0.3630975192785263
91,0.49850523,0.15,0.8,0.16796188,0.23785801,0.7529041768312454,0.9978800020217895,0.0,0.39334757047891616,0.35952493131160734
92,0.35499159,0.84,0.73,0.19353452,0.17667753,0.7539545302391052,0.997040002822876,0.001459999967366457,0.3905024942159653,0.3635277788043022
93,0.41542023,0.27,0.9,0.16302599,0.23432072,0.7399061297178269,0.9915400074720383,0.008419999815523625,0.3786853455901146,0.36108624988794324
94,0.45565945,0.92,0.17,0.31111985,0.21079439,0.7414770134687424,0.995260004401207,0.08143999990820884,0.37522996187210084,0.36643690621852876
95,0.54449165,0.29,0.17,0.30196372,0.19959135,0.754844918847084,0.9959400038719177,0.017399999652057886,0.3879680680632591,0.36772887551784517
96,0.43234408,0.22,0.69,0.18293285,0.32167494,0.7399784269332885,0.9888000090122223,0.011919999741017819,0.37722498685121536,0.3622595089673996
97,0.40721285,0.52,0.8,0.19907814,0.23532635,0.7507463550567627,0.9980600018501282,0.0016599999628961087,0.38618475043773653,0.36523715871572493
98,0.41330442,0.18,0.94,0.117638595,0.32191455,0.7486246259212493,0.997740002155304,0.004039999909698964,0.38866431283950803,0.35892760413885116
99,0.45246142,0.25,0.58,0.21320288,0.21454144,0.748710945725441,0.9979000020027161,0.008399999812245368,0.3863194653391838,0.3617678378820419
