epoch,disc_loss,disc_model_4_acc,disc_model_4_acc_1,disc_model_4_loss,gen_loss,val_disc_loss,val_disc_model_4_acc,val_disc_model_4_acc_1,val_disc_model_4_loss,val_gen_loss
46,0.41796637,0.73,0.46,0.23652549,0.28370515,0.8041147762537002,0.7646199989318848,0.9555400037765502,0.40151758134365084,0.40273206532001493
47,0.40823495,0.48,0.74,0.18285745,0.29582557,0.8049585237503052,0.7597199983596802,0.7865199983119965,0.4026434615254402,0.40256002175807953
48,0.31765687,0.51,0.99,0.09669597,0.2503761,0.8036677480936051,0.5623199982047081,0.8045999991893769,0.40161733943223954,0.4022049785256386
49,0.37548316,0.61,0.7,0.18700217,0.22104986,0.8039017037153244,0.7319400006532669,0.9828000109195709,0.401461278796196,0.40288746178150175
50,0.31808615,0.83,0.85,0.16261742,0.33671573,0.8040327496528625,0.9919200068712235,0.05545999975129962,0.40309113723039625,0.4010758001804352
51,0.31413582,0.74,0.94,0.119802915,0.18688087,0.8044252430200577,0.9309800026416779,0.5365599977374077,0.4025811329483986,0.4019434106349945
52,0.3438373,0.96,0.52,0.22889265,0.29742566,0.8061826266050339,0.9061400008201599,0.36443999999761584,0.40330260640382765,0.4029646998643875
53,0.3618293,0.92,0.48,0.2177788,0.19372754,0.8056643528938293,0.9826600106954575,0.05063999965041876,0.4035044114589691,0.4019843287467956
54,0.3401763,0.55,1.0,0.11639915,0.266124,0.8065130075216294,0.9835400104522705,0.1449800000861287,0.403604060947895,0.4028326386213303
55,0.35996124,0.76,0.81,0.1806745,0.19418699,0.8062288303375245,0.9576600011587143,0.45175999695062635,0.40322832399606706,0.4031857600212097
56,0.36025172,0.46,0.9,0.13873388,0.24370022,0.8053048100471497,0.9983400015830993,0.07449999990314245,0.4032088933587074,0.40216818648576735
57,0.3984517,0.62,0.64,0.2063399,0.23418455,0.806280604481697,0.9625000038146972,0.33356000179052353,0.4033651775121689,0.40274730139970777
58,0.45977038,0.46,0.56,0.22026178,0.3265583,0.8062338718175888,0.997860002040863,0.02713999956101179,0.4036471383571625,0.4026326051354408
59,0.33965826,0.79,0.79,0.17562401,0.2024656,0.8064641631841659,0.93246000289917,0.23590000012516976,0.40352368414402007,0.4028515542149544
60,0.3856008,0.62,0.77,0.1803559,0.2840932,0.8063041471242904,0.9921000069379806,0.2090799999386072,0.4035542685389519,0.4028798133134842
61,0.34114587,0.87,0.72,0.18853897,0.24055547,0.8057393735647201,0.9254400029182434,0.023879999592900276,0.4036287667751312,0.40226354032754896
62,0.3896559,0.39,0.92,0.1403903,0.23656386,0.806854818701744,0.9746600079536438,0.25061999958753584,0.40366690742969513,0.4032582450509071
63,0.39052248,0.93,0.32,0.26175556,0.33796638,0.8057035031318664,0.9996400003433228,0.02879999953135848,0.4035637201070785,0.40246160215139387
64,0.38138992,0.43,0.9,0.15190461,0.24661411,0.8063673831224442,0.9562800030708313,0.017459999650716783,0.4038288503289223,0.4027552611231804
65,0.2951972,0.75,0.94,0.14028493,0.39202183,0.8072277405261994,0.7491599997282028,0.4403399965763092,0.4035702097415924,0.40364774388074875
66,0.5708825,0.78,0.03,0.3868933,0.22111334,0.8062723509073257,0.7767599977254868,0.3651000013053417,0.403130041718483,0.4031967344880104
67,0.40620822,0.56,0.68,0.19491296,0.25659436,0.8064674834012985,0.9736600089073181,0.023739999573677777,0.40374403035640716,0.4027342683672905
68,0.32606405,0.91,0.73,0.18245643,0.19585562,0.8071935710906982,0.8226799981594086,0.11505999997258186,0.4037417150139809,0.4035227081775665
69,0.37839937,0.34,0.9,0.12902254,0.30474454,0.8071652715206146,0.9804000107049942,0.020079999621957542,0.40396862584352494,0.40326305192708967
70,0.30001554,0.83,0.91,0.14211608,0.2405054,0.8071159319877624,0.984660010933876,0.015539999682456255,0.4039147199392319,0.40322223281860353
71,0.37227648,0.54,0.91,0.14878196,0.2236801,0.8070183454751968,0.953540002822876,0.25918000027537347,0.4037164770364761,0.40345447093248366
72,0.28703526,0.69,0.95,0.09301663,0.21033506,0.806087978720665,0.8406799991130829,0.2296000000089407,0.40327376252412794,0.4028454440832138
73,0.27020752,0.95,0.87,0.1526244,0.2580504,0.8075544611215592,0.7636599993705749,0.19304000018537046,0.4038439587950706,0.4037409304976463
74,0.36515045,0.55,0.88,0.1433307,0.24756372,0.8079002035856246,0.9697200076580048,0.20817999997735023,0.4040968072414398,0.40391150826215744
75,0.3706715,0.75,0.69,0.20126808,0.16504009,0.8075208802223206,0.9794600104093552,0.03419999957829714,0.40406381607055664,0.4035030028820038
76,0.34643295,0.87,0.68,0.19341086,0.23418911,0.8077888722419739,0.6872200026512146,0.3173400010168552,0.40385757476091383,0.40399136012792586
77,0.4632687,0.34,0.61,0.20961869,0.24275017,0.8079248059988022,0.8733799993991852,0.0818599999770522,0.4041458201408386,0.40386117190122606
78,0.34108475,0.68,0.8,0.17489874,0.31518552,0.8074020466804505,0.8287399978637695,0.5815599984526634,0.40364417725801466,0.40376381862163546
79,0.416519,0.23,0.84,0.14438002,0.19617577,0.8076336942911148,0.9076000020503998,0.05019999975711107,0.4041059349179268,0.4035700808167458
80,0.34131503,0.8,0.73,0.1793273,0.2558167,0.8076060457229615,0.8744199997186661,0.13070000012218952,0.4040284482240677,0.40356877356767656
81,0.36828968,0.65,0.81,0.16653171,0.25575536,0.8076799544095993,0.9988000011444091,0.026979999545961617,0.40411388021707534,0.4035403512120247
82,0.4490558,0.52,0.46,0.22663546,0.3158947,0.8079780678749084,0.9542200020551681,0.033419999580830334,0.4041808030605316,0.403794008910656
83,0.35558504,0.72,0.75,0.16854143,0.26334867,0.8074162780046463,0.9707400074005127,0.006319999858736992,0.4042212016582489,0.4032059182524681
84,0.4432575,0.65,0.35,0.25460115,0.23086365,0.8081419622898102,0.9689000073671341,0.03175999959558248,0.40427810651063917,0.4037601007819176
85,0.302397,0.97,0.73,0.18369503,0.1727978,0.8074059047698975,0.982780010342598,0.1683800004273653,0.4039715301990509,0.40345108419656756
86,0.40177467,0.69,0.48,0.22160645,0.16645277,0.8077582739591599,0.9801000109910964,0.08602000008523464,0.4041269629597664,0.403606765627861
87,0.38595057,0.66,0.61,0.19840471,0.22115307,0.8079047231674195,0.880540000796318,0.47935999715328215,0.40398116773366927,0.4039451486468315
88,0.43425617,0.4,0.69,0.20282821,0.2313593,0.8079365873336792,0.8908600001335144,0.33942000129818917,0.4040378858447075,0.40395154476165773
